name,sector,year,quarter,유동자산_lag1,비유동자산_lag1,자산총계_lag1,유동부채_lag1,비유동부채_lag1,부채총계_lag1,이익잉여금_lag1,자본총계_lag1,매출액_lag1,영업이익_lag1,법인세차감전 순이익_lag1,당기순이익_lag1,당기순이익(손실)_lag1,자본금_lag1,유동자산_lag2,비유동자산_lag2,자산총계_lag2,유동부채_lag2,비유동부채_lag2,부채총계_lag2,이익잉여금_lag2,자본총계_lag2,매출액_lag2,영업이익_lag2,법인세차감전 순이익_lag2,당기순이익_lag2,당기순이익(손실)_lag2,자본금_lag2,유동자산_lag3,비유동자산_lag3,자산총계_lag3,유동부채_lag3,비유동부채_lag3,부채총계_lag3,이익잉여금_lag3,자본총계_lag3,매출액_lag3,영업이익_lag3,법인세차감전 순이익_lag3,당기순이익_lag3,당기순이익(손실)_lag3,자본금_lag3,유동자산_lag4,비유동자산_lag4,자산총계_lag4,유동부채_lag4,비유동부채_lag4,부채총계_lag4,이익잉여금_lag4,자본총계_lag4,매출액_lag4,영업이익_lag4,법인세차감전 순이익_lag4,당기순이익_lag4,당기순이익(손실)_lag4,자본금_lag4,Label,code
현대미포조선,중공업,2018,Q4,0.5752657130141371,1575248926000.0,3708786821000.0,1347370011000.0,48706209000.0,0.3764239594724336,1909946983000.0,0.6235760405275663,584360464000.0,0.027509477437884983,48535931000.0,0.06474427571814646,37833995000.0,100000000000.0,0.5324454500847667,1820767000000.0,3894234374000.0,1569899871000.0,49457885000.0,0.41583469315860955,1872104711000.0,0.5841653068413905,555730487000.0,0.02513808100652214,-44194746000.0,-0.060326231481340344,-33525126000.0,100000000000.0,0.5516281370393078,1662875809000.0,3708697950000.0,1352149885000.0,48147749000.0,0.3775712265810161,1905629837000.0,0.6224287734189838,538927997000.0,0.033137148374943304,111726763000.0,0.15585521343772385,83994738000.0,100000000000.0,0.6216054443327118,1422017921000.0,3758029548000.0,1479802211000.0,53127134000.0,0.4079077413895842,1695735031000.0,0.5920922586104158,489542106000.0,-0.07075461043181441,124809089000.0,0.20929513262338256,102458780000.0,100000000000.0,-0.3943679891635219,010620
화신,경기소비재,2018,Q4,0.598715128888031,267850290184.0,667481655717.0,293261841584.0,22769105141.0,0.473467613706213,352501800947.0,0.5265323862937871,136339582891.0,-0.07053972487717547,-15416070949.0,-0.11538754985466872,-15731890418.0,17460205000.0,0.5755605768546481,277003032077.0,652632665515.0,266057391460.0,15828366060.0,0.4319210061261042,368245316096.0,0.5680789938738958,168087507056.0,-0.011442745750040818,9067901316.0,-0.02175212296284388,-3656260122.0,17460205000.0,0.5641454169230304,271817883502.0,623643513355.0,224502152492.0,14750357707.0,0.38363665311276796,382545576218.0,0.616363346887232,111059204601.0,-0.12372215837818343,-18538857349.0,-0.16436621666418483,-18254381286.0,17460205000.0,0.5692299161339506,247927361644.0,575544521149.0,157546233812.0,13913423672.0,0.2979085912271444,402420764459.0,0.7020914087728556,131062089928.0,-0.08754840373218133,-23933772052.0,-0.08165266851672358,-10701569384.0,17460205000.0,-0.03703361349920731,010690
아이에스동서,건설,2018,Q4,0.6678144366642704,668577750187.0,2012663474816.0,801928812152.0,165633985506.0,0.4807374952469169,627255425059.0,0.5192625047530831,202728227803.0,0.06335956039867242,11957514136.0,0.03764288397674767,7631275158.0,15420812000.0,0.692151852531917,650187862837.0,2112040849310.0,983737890929.0,90916945984.0,0.5088229412154068,619768442046.0,0.49117705878459317,723696935714.0,0.3093888786320428,225134994135.0,0.23567232174574562,170555337080.0,15413930500.0,0.7155153887145617,657818582455.0,2312316928085.0,1312713420556.0,133016778881.0,0.6252301238975557,449323048410.0,0.3747698761024443,210321240220.0,0.11835397920325177,22121504827.0,0.06312992881799012,13277564924.0,15413905500.0,0.7262052819811028,551854675934.0,2015578240249.0,798854857844.0,166821975511.0,0.47910659783452636,638184444897.0,0.5208934021654736,372942576291.0,0.15947803125753035,32238609378.0,0.03594413845240415,13405099597.0,15413640500.0,-0.19920865114704145,010780
S-Oil,에너지_화학,2018,Q4,0.44124411672437613,9521816000000.0,17041102000000.0,6379692000000.0,3857560000000.0,0.6007388489312487,5157817000000.0,0.3992611510687513,7187882000000.0,0.04357639705270621,312646000000.0,0.03167483829033365,227675000000.0,291512000000.0,0.45133804300937896,9250541000000.0,16860183000000.0,6510141000000.0,3703899000000.0,0.6058083711191035,4999994000000.0,0.3941916288808965,6003077000000.0,0.06693583973685495,212507000000.0,0.026942016569169443,161735000000.0,291512000000.0,0.4449801281824005,8860234000000.0,15963814000000.0,5559423000000.0,3919666000000.0,0.593785983725443,4838259000000.0,0.40621401627455694,5410906000000.0,0.046834670570880366,260324000000.0,0.035306286969317154,191039000000.0,291512000000.0,0.44897189287154693,8308161000000.0,15077563000000.0,4543391000000.0,3695073000000.0,0.546405543123912,5194501000000.0,0.453594456876088,5814334000000.0,0.06375416341751265,527727000000.0,0.06669104320460434,387764000000.0,291512000000.0,-0.3217114049047278,010950
LG이노텍,정보기술,2018,Q4,0.38842021670926496,3254125872491.0,5320852587673.0,2032905002890.0,1435614381888.0,0.6518728582734348,583939848604.0,0.3481271417265653,2236947302968.0,0.04349975017153634,89469401396.0,0.03172177544721316,70959940032.0,118335535000.0,0.35904146247754837,3122864771804.0,4872179070857.0,1582718182349.0,1502191792965.0,0.633168430480404,518833084347.0,0.36683156951959595,1425121114483.0,-0.018422257018151266,-2813594264.0,0.00044473259609933345,633797813.0,118335535000.0,0.3344462893706235,3102543834889.0,4661597982761.0,1536331607841.0,1336773174730.0,0.6163347404036115,520105390894.0,0.3836652595963885,1590831619921.0,0.005993880675110994,-2809155290.0,-0.00018099083233855904,-287925939.0,118335535000.0,0.43917635220326434,3023517675844.0,5391209318156.0,2305022859805.0,1293231997650.0,0.6674300041248892,524169982506.0,0.3325699958751108,2667161951528.0,0.04937126121590056,112365394815.0,0.031096478137926563,82939343316.0,118335535000.0,-0.2979427438021063,011070
롯데케미칼,에너지_화학,2018,Q4,0.33899894001965686,10407634042371.0,15745260745392.0,3026600751842.0,1414428584335.0,0.2820549883543027,10190471100667.0,0.7179450116456974,2533000807884.0,0.14542311646703157,468486149595.0,0.13565300498267183,343609171213.0,171377095000.0,0.3336810274515112,10262324753399.0,15401519656792.0,2996285102300.0,1453788970344.0,0.2889373368219244,9843899303735.0,0.7110626631780755,2726103463891.0,0.201310637300134,659160621443.0,0.17808542575932523,485479296031.0,171377095000.0,0.35118856585584585,10213599113659.0,15742014668918.0,3164943392085.0,2100181609513.0,0.3344632254722635,9357344850363.0,0.6655367745277365,2592404338601.0,0.19661231877318205,633762344027.0,0.17766905960686635,460590040960.0,171377095000.0,0.33190579226877787,10201377307369.0,15269369483103.0,2794813889570.0,2097274334094.0,0.32038573885303895,9211371437921.0,0.6796142611469611,2555281199550.0,0.21050013569454706,355074945029.0,0.09988419889401913,255232215566.0,171377095000.0,-0.4484710316448627,011170
현대상선,산업재,2018,Q4,0.2509589270915387,2446676000000.0,3266411000000.0,1031409000000.0,1839315000000.0,0.8788618456158762,-3303033000000.0,0.12113815438412373,1390443000000.0,-0.0910033708681334,-146710000000.0,-0.1067602195846935,-148444000000.0,1568318000000.0,0.2670424485593055,2477118000000.0,3379620000000.0,1013964000000.0,1806770000000.0,0.8346305205910723,-3149368000000.0,0.16536947940892763,1185442000000.0,-0.17666996782634664,-240523000000.0,-0.2040530030149092,-241893000000.0,1568318000000.0,0.33898267635771573,2124121000000.0,3213412000000.0,660615000000.0,1782339000000.0,0.7602367825849906,-2902254000000.0,0.23976321741500933,1073566000000.0,-0.1641082150515199,-173050000000.0,-0.16254985720486678,-174508000000.0,1568318000000.0,0.365491826403377,2163598000000.0,3409882000000.0,643832000000.0,1841809000000.0,0.7289522042111721,-2731542000000.0,0.27104779578882787,1178710000000.0,-0.09607282537689509,-278586000000.0,-0.23688863248805897,-279223000000.0,1568318000000.0,-0.2540094488049809,011200
현대위아,경기소비재,2018,Q4,0.5263904326322658,2943722968899.0,6215505707074.0,1649793560937.0,1543529506802.0,0.5137672167374266,2428313730805.0,0.48623278326257335,1775929347088.0,0.005826036323441255,7563913678.0,0.0030509025952435713,5418187454.0,135975415000.0,0.5313569840764336,2873068007977.0,6130610956220.0,1533780520589.0,1579523376285.0,0.5078293043069878,2423296244662.0,0.4921706956930122,1870985936191.0,0.010882595029790445,21875792781.0,0.010268936159463806,19213035134.0,135975415000.0,0.5188787368329241,2898411151973.0,6024284050332.0,1468074710536.0,1555609042577.0,0.501915867155428,2404875550855.0,0.498084132844572,1578213985045.0,-0.023664515910961907,-37029149628.0,-0.016881881659564887,-26643221729.0,135975415000.0,0.5221284436947502,2950260151465.0,6173751319864.0,1567163417057.0,1561837522749.0,0.5068232874457483,2447883752227.0,0.4931767125542517,1762841560921.0,-0.03296885005118423,-139570641596.0,-0.06099194197113575,-107519130188.0,135975415000.0,-0.16360914283863792,011210
금호석유,에너지_화학,2018,Q4,0.3212288294423045,2312527775785.0,3406932816379.0,1598122693879.0,299158684251.0,0.5568884038478026,1152767589510.0,0.4431115961521974,1018636229412.0,0.06445972282166158,54230941492.0,0.04051405616490027,41269085410.0,167455885000.0,0.3025437801543336,2292475323335.0,3286909282768.0,1572940180473.0,242212816393.0,0.5522370229023807,1030176478813.0,0.4477629770976192,1000355461165.0,0.08317822672762476,72741860570.0,0.05511819362768041,55137786005.0,167455885000.0,0.31154051860418175,2319342255657.0,3368887085344.0,1598292661670.0,349691608784.0,0.5782278304691502,974042623134.0,0.4217721695308498,939377748382.0,0.1027589307105304,94930060081.0,0.07401975751582786,69532513151.0,167455885000.0,0.3015193778002031,2359774132058.0,3378438938830.0,1610026300364.0,386897187620.0,0.5910787568283126,932066165647.0,0.40892124317168743,935999469577.0,0.08536988427259629,52830468155.0,0.040934779527509145,38314931925.0,167455885000.0,-0.4085162398599955,011780
SKC,에너지_화학,2018,Q4,0.13108759925161,2382246848023.0,2741642133282.0,478801190268.0,691753342279.0,0.4269538020068789,1285308939910.0,0.5730461979931212,366833610374.0,0.0984659211356717,28057872783.0,0.05718981440553119,20979146095.0,187672775000.0,0.12051385596133055,2382407802774.0,2708863373144.0,423803344918.0,734773816894.0,0.42769863304966743,1264586255236.0,0.5723013669503325,365319258930.0,0.09686609469384867,22777098323.0,0.046582270011833016,17017400360.0,187672775000.0,0.1317937362436252,2369057397785.0,2728680380092.0,454774222313.0,739613253041.0,0.43771615175894296,1247700020665.0,0.562283848241057,345602423692.0,0.09271230401600247,36730767567.0,0.08143534295373485,28144251899.0,187672775000.0,0.11814957172374171,2372994659734.0,2690926469665.0,490555050599.0,661615767161.0,0.4281688224291898,1245985956095.0,0.5718311775708101,324848083780.0,0.09121224370855976,-18541244801.0,-0.08533045779261146,-27719435702.0,187672775000.0,-0.3637199790073148,011790
현대모비스,경기소비재,2018,Q4,0.47344464275066356,13881720000000.0,26363268000000.0,3897889000000.0,327068000000.0,0.16025922886343225,20672983000000.0,0.8397407711365678,4931878000000.0,0.07718641864214808,477046000000.0,0.07468777613720372,368351000000.0,491096000000.0,0.4792285740628717,13894692000000.0,26680980000000.0,4556943000000.0,352083000000.0,0.18398971851858514,20305766000000.0,0.8160102814814149,5068069000000.0,0.06637636543622433,560429000000.0,0.1016677160472756,515259000000.0,491096000000.0,0.4692547559970074,13897198000000.0,26184310000000.0,4537269000000.0,388323000000.0,0.18811234666867296,19792656000000.0,0.8118876533313271,4592497000000.0,0.0693666212520117,481822000000.0,0.07838219600361197,359970000000.0,491096000000.0,0.4518766836210476,13901708000000.0,25362373000000.0,3713319000000.0,416159000000.0,0.16281907059721895,19740101000000.0,0.837180929402781,4664437000000.0,0.08375137235211881,346707000000.0,0.04847701876989656,226118000000.0,491096000000.0,-0.23860020069431132,012330
한화테크윈,중공업,2018,Q4,0.3226636736008944,2481974417000.0,3664316116330.0,891215001342.0,797637483244.0,0.46089159094643617,1322331051417.0,0.5391084090535638,205896790846.0,-0.07894882138866419,-15331392416.0,-0.07464924138859445,-15370039241.0,265650000000.0,0.26713786052970595,2723994457826.0,3716926159939.0,850086478982.0,871335018668.0,0.46313039957679736,1228349126451.0,0.5368696004232026,235703334522.0,-0.09140228899048158,-23257189789.0,-0.09542160306137173,-22491190027.0,265650000000.0,0.2946075733612892,2694060932236.0,3819237109014.0,813505635947.0,974431613860.0,0.4681398925422009,1255169222510.0,0.5318601074577991,316064766872.0,-0.09994523475244867,-12726736576.0,-0.03263581875349423,-10315032446.0,265650000000.0,0.2954858340073756,2672866518145.0,3793914511824.0,839648354613.0,913646710384.0,0.4621335192273662,1265222547521.0,0.5378664807726339,374525974033.0,-0.14664160691872555,-92872135887.0,-0.3515309503618018,-131657471587.0,265650000000.0,-0.4450517439475039,012450
현대산업,건설,2018,Q4,0.0967949291578521,1753970359085.0,1941940336373.0,35349239762.0,29304892891.0,0.033293573155679844,3027804797270.0,0.9667064268443202,11047271058.0,0.31212685828895137,-4102443070.0,-0.33093967739231694,-3655980320.0,298708605000.0,0.15356109832001305,1073359255975.0,1268088285929.0,57842793335.0,23424439295.0,0.06408641537955989,3031225626546.0,0.9359135846204402,9170142004.0,-0.1465106442641736,-203243895.0,80.07517898847142,734300762320.0,157229800000.0,0.039087268049372355,875339994691.0,5719695220541.0,2475603231571.0,29592626321.0,0.9508686892850875,2292993985782.0,0.04913131071491253,14869930089.0,0.19215359822798964,13688612094.0,7.718180342347405,114768802105.0,376920900000.0,0.6701386866321214,1765476160029.0,5352177077098.0,1896298795261.0,635434542903.0,0.47302869499540723,2476604792223.0,0.5269713050045928,1182507981358.0,0.1386055124573229,122036506181.0,0.034639243502576536,40961181910.0,376920900000.0,-0.4629449148833047,012630
에스원,경기소비재,2018,Q4,0.39026653427287666,1017412195443.0,1668617933296.0,282177083186.0,102631157742.0,0.23061494980333402,1223852545306.0,0.7240394467096285,511108679668.0,0.09191249261412456,47899941499.0,0.06990096360564083,35726989216.0,18999589000.0,0.3666887653030222,1022532656736.0,1614581584401.0,269188883067.0,97192163333.0,0.22692011970143036,1188125556090.0,0.7730798802985697,489151390911.0,0.09445816559766622,44078457496.0,0.06721164599526169,32876670124.0,18999589000.0,0.38699638227121436,1025072930757.0,1672213509204.0,360517766941.0,96504846692.0,0.27330398368241265,1155248885966.0,0.7266960163175874,476458319758.0,0.11746439364187487,61558358141.0,0.09608029809879579,45778257394.0,18999589000.0,0.3509910095849324,1009882218299.0,1556037332631.0,276032745821.0,78718515911.0,0.22798377281358326,1141256941507.0,0.7720162271864167,493158900268.0,0.07485529415557295,31851321928.0,0.04629911633064279,22832821293.0,18999589000.0,-0.35853200743575664,012750
한솔케미칼,에너지_화학,2018,Q4,0.25303644135141895,460847121106.0,616960647906.0,120831091294.0,151960929691.0,0.4421546526684835,264620758772.0,0.5578453473315165,108401812673.0,0.2628598419931885,26581809071.0,0.1891803283849318,20507490519.0,56475975000.0,0.2886343596265508,436789118420.0,614014922327.0,140364233032.0,150936674794.0,0.47441991592325616,244150436655.0,0.5255800840767438,104062598337.0,0.23065001891718045,24043230425.0,0.1766019675722985,18377659617.0,56475975000.0,0.23849468447155336,408539103336.0,536488839940.0,132741001501.0,98741402196.0,0.4314766430609975,218234585166.0,0.5685233569390025,90997669441.0,0.20895064541546404,21113072819.0,0.18049840791416538,16424934458.0,56475975000.0,0.2217589924047499,387039217075.0,497325652719.0,80412162008.0,117768096378.0,0.3984919283823395,212941793065.0,0.6015080716176605,87703229123.0,0.130965734601302,9346447971.0,0.08698630553614718,7628979885.0,56475975000.0,-0.3332582995857982,014680
동원시스템즈,에너지_화학,2018,Q4,0.28380986959461335,497482519464.0,694623534092.0,255132697582.0,76693611775.0,0.47770669012929096,112545068630.0,0.5222933098707091,129834792548.0,0.06672767731189674,7056418207.0,0.05291772399497576,6870561717.0,129419345000.0,0.3302204782931149,473127679480.0,706393169911.0,173770999712.0,176614932513.0,0.4960211213100289,105674506913.0,0.503978878689971,138444165258.0,0.08616548268949656,6979495636.0,0.06317766084038402,8746578518.0,129419345000.0,0.3373975542970413,468911217871.0,707681085260.0,184590874215.0,175777368701.0,0.5092240705905001,96927928395.0,0.4907759294094998,132225190989.0,0.07263099208379242,19705946167.0,0.135171432079738,17873068423.0,129419345000.0,0.2224235646190679,541968249561.0,696996751574.0,174205048334.0,180452473609.0,0.5088366927709362,93197181462.0,0.49116330722906376,111600717879.0,0.05394039478784346,9442680793.0,0.04301206238838409,4800177040.0,129419345000.0,-0.3305102006267031,014820
유니드,에너지_화학,2018,Q4,0.33759145728717177,607937854252.0,917768740968.0,204800002577.0,139941273579.0,0.37562978642352796,530672676811.0,0.624370213576472,139221300070.0,0.07448381667019438,12034846789.0,0.07156521466895105,9963402226.0,44449215000.0,0.3031042140300283,619636631168.0,889138151848.0,183245871071.0,134005997134.0,0.35680829525267616,520849604242.0,0.6431917047473238,137194349004.0,0.09411065088856944,11741438515.0,0.011725594754293397,1608685339.0,44449215000.0,0.2926810164567418,620362330509.0,877061615682.0,150783340559.0,148614793712.0,0.34136499524972264,519367053335.0,0.6586350047502774,119753523422.0,0.031935865665706255,3430963816.0,0.020263325910243796,2426604674.0,44449215000.0,0.3087193601417176,602063801335.0,870939769785.0,147520508100.0,145492172019.0,0.33643277099555696,508661476194.0,0.6635672290044431,122275856555.0,0.06903354213841188,-3084541925.0,-0.00010890117947372902,-13315985.0,44449215000.0,-0.33743198190606494,014830
한국전력,생활소비재,2018,Q4,0.07898399086718766,98683150000000.0,107145966000000.0,17842864000000.0,34624092000000.0,0.48967738085445045,36974099000000.0,0.5103226191455495,16317885000000.0,0.045438057689461596,719328000000.0,0.03077157364450111,502127000000.0,4053578000000.0,0.07998351022656877,99046241000000.0,107657028000000.0,20838821000000.0,32632631000000.0,0.49668333775663953,36476464000000.0,0.5033166622433605,13257725000000.0,-0.05266076947590933,-742846000000.0,-0.03197501833836499,-423916000000.0,4053578000000.0,0.08249282565421308,98351031000000.0,107193746000000.0,19616340000000.0,32921413000000.0,0.49011957283403457,36917931000000.0,0.5098804271659655,15563743000000.0,-0.09265907307772944,-1007281000000.0,-0.039955234418866975,-621853000000.0,4053578000000.0,0.08770521394215368,97196027000000.0,106540154000000.0,18707499000000.0,32050299000000.0,0.47641941647653335,38018329000000.0,0.5235805835234667,15400415000000.0,0.002339677209997263,-99822000000.0,-0.03255204486372607,-501315000000.0,4053578000000.0,-0.4080412400690625,015760
SK텔레콤,커뮤니케이션서비스,2018,Q4,0.20385735971486574,21547716000000.0,27065145000000.0,3300785000000.0,7052544000000.0,0.38253366091332597,16317319000000.0,0.617466339086674,2925572000000.0,0.10618094512799549,249926000000.0,0.06266193414484415,183322000000.0,44639000000.0,0.1979403093299323,21653568000000.0,26997452000000.0,3420635000000.0,6969658000000.0,0.38486198623484913,16224034000000.0,0.6151380137651509,2941835000000.0,0.1251868306686133,295941000000.0,0.07471051231629239,219786000000.0,44639000000.0,0.2190594462930485,21700256000000.0,27787334000000.0,4840602000000.0,6531282000000.0,0.40924703319865086,16008029000000.0,0.5907529668013491,2988538000000.0,0.12355773960377951,477476000000.0,0.12194156473834362,364427000000.0,44639000000.0,0.14743596816624085,21789424000000.0,25557522000000.0,4767401000000.0,5782730000000.0,0.41279944902326604,14512556000000.0,0.587200550976734,3113913000000.0,0.12051878135323627,176648000000.0,0.048216825582474525,150143000000.0,44639000000.0,-0.36800612635976526,017670
현대엘리베이,중공업,2018,Q4,0.3950844879223312,1080158936304.0,1785636034682.0,540666742106.0,263640301827.0,0.4504316827792049,255159661939.0,0.549568317220795,402467841966.0,0.11002130313740874,8761551830.0,0.016175724803747113,6510209054.0,135791330000.0,0.42418247403497733,1007033453878.0,1748876004061.0,485280597714.0,288233872505.0,0.4422923457253978,249192205032.0,0.5577076542746022,409944940427.0,0.07917020619938454,9972404624.0,0.017426408259994437,7143867896.0,135791330000.0,0.4206116313643991,982335636685.0,1695470067855.0,470360814073.0,283408016698.0,0.4445780819502287,242895878387.0,0.5554219180497713,378022438848.0,0.08269947510859355,-10223237111.0,-0.020820486627685913,-7870611133.0,132813835000.0,0.4430633151597346,946010849634.0,1698596762225.0,544469799897.0,278323431845.0,0.4843958554732079,265241987580.0,0.515604144526792,402284827635.0,0.10000810176093183,-33209012090.0,-0.09670570703774486,-38903238687.0,123162565000.0,-0.38811972726118027,017800
삼성에스디에스,정보기술,2018,Q4,0.6148502049387806,2327947295260.0,6044264660429.0,826173163468.0,123227702867.0,0.1570746682471735,3843588189909.0,0.8429253317528265,1224649428291.0,0.12508482422906117,198454541975.0,0.11769566550252826,144135929470.0,38688900000.0,0.6053482638043808,2301260462782.0,5831117037431.0,783010732410.0,94926035028.0,0.15056064932368263,3699452260439.0,0.8494393506763174,1293247016842.0,0.14606383362806402,214216064665.0,0.12030446925593652,155583395978.0,38688900000.0,0.6023166941303527,2282781560082.0,5740199617105.0,881079863354.0,56925265677.0,0.1634098448834209,3543868864461.0,0.8365901551165791,1176840965775.0,0.11112990116032741,144234043348.0,0.09134161678184805,107494556509.0,38688900000.0,0.5889387568710522,2334123018078.0,5678285309291.0,776164128860.0,54739266254.0,0.14632998341144432,3591074679952.0,0.8536700165885557,1206017374934.0,0.12123817018639696,139990079805.0,0.09188052790206619,110809513068.0,38688900000.0,-0.4091654631884638,018260
한온시스템,경기소비재,2018,Q4,0.378340268982657,1822319129139.0,2931377147683.0,764094483279.0,487633262545.0,0.4270101330405003,1396095196758.0,0.5729898669594997,649511143886.0,0.06154705856134836,40948727764.0,0.04913653810010928,31914729068.0,53380000000.0,0.3601635455097444,1798477678109.0,2810839653614.0,639078329991.0,482079028227.0,0.3988691979553109,1406402813787.0,0.6011308020446892,677746955027.0,0.06599902512172559,58602652571.0,0.07247452557281234,49119389024.0,53380000000.0,0.3818390369559441,1787659436156.0,2891899590930.0,708221759534.0,478103180694.0,0.41022341991012634,1401134392617.0,0.5897765800898737,593289819340.0,0.07027086993398736,39375224775.0,0.05250618810154889,31151386853.0,53380000000.0,0.38668144943855864,1766017797330.0,2879446244881.0,523321391003.0,627764807114.0,0.39975957188413197,1413409391685.0,0.600240428115868,543218746242.0,0.08451521136670663,67907676162.0,0.10857924899507025,58982283507.0,53380000000.0,-0.255674506720039,018880
대교,경기소비재,2018,Q4,0.34422046740646306,532557125055.0,812097814259.0,127512426621.0,21429498857.0,0.18340392359497026,586991239252.0,0.8165960764050297,171256681124.0,0.05098411335367389,6858919863.0,0.020020463502486437,3428638134.0,52064920000.0,0.3753126984747073,500073322712.0,800517829466.0,110340268632.0,23199303424.0,0.16681648695455042,594738584312.0,0.8331835130454496,179568418069.0,0.05767895979915662,12851550474.0,0.053334948288734654,9577272292.0,52064920000.0,0.38375864165248363,504213521774.0,818207857918.0,124047464658.0,27652488437.0,0.18540515301455737,585161312020.0,0.8145948469854426,187953032219.0,0.058912187418706984,14634849831.0,0.059894852485715834,11257419139.0,52064920000.0,0.3649410806888766,522110226424.0,822144545250.0,124529848314.0,22497230106.0,0.17883361176505963,577391691356.0,0.8211663882349404,182949773634.0,0.061538992535313385,1102922798.0,0.005657152143136934,1034974704.0,52064920000.0,-0.34533464496888655,019680
한섬,경기소비재,2018,Q4,0.35006864915526203,761654087556.0,1171899288388.0,213980860714.0,2046485947.0,0.18433951517980296,847844094307.0,0.7559547931943144,161413237973.0,0.09912479280464202,15913519916.0,0.07638017594357574,12328771516.0,12315000000.0,0.3358217697670179,767497338347.0,1155559311358.0,210412726588.0,1632893285.0,0.18350042078221535,835515322791.0,0.7576997725536148,160213043332.0,0.051427465415072864,6692558787.0,0.029672417270975606,4753908274.0,12315000000.0,0.3188619758769211,771942297447.0,1133312588797.0,193290667185.0,1442466632.0,0.1718264984806242,830761414517.0,0.7689548407979633,198662562051.0,0.11581189535899368,34970898761.0,0.13069048852463094,25963307286.0,12315000000.0,0.329376536848675,784355007920.0,1169590762951.0,247127901002.0,1932677578.0,0.212946772896525,811111807668.0,0.7494305118814631,248843590666.0,0.10057486427927334,25475291312.0,0.07757870776712625,19304964200.0,12315000000.0,-0.3699743933413542,020000
일진머티리얼즈,정보기술,2018,Q4,0.6317763825415771,218111000000.0,592333000000.0,38161000000.0,43504000000.0,0.13787008321332764,90377000000.0,0.8621299167866724,83178000000.0,0.17594796701050758,15138000000.0,0.13695929212051264,11392000000.0,23055000000.0,0.6131692055261799,215011000000.0,555827000000.0,35915000000.0,22612000000.0,0.10529715181162484,78985000000.0,0.8947028481883752,78857000000.0,0.15134991186578237,16880000000.0,0.1717919778840179,13547000000.0,23055000000.0,0.6029067249739108,223743000000.0,563452000000.0,54565000000.0,22696000000.0,0.13712081951967514,65033000000.0,0.8628791804803249,76857000000.0,0.11643701939966432,9656000000.0,0.09734962332643742,7482000000.0,23000000000.0,0.5879722769169307,231019000000.0,560688000000.0,26985000000.0,21250000000.0,0.08602823673772222,87856000000.0,0.9139717632622778,70194000000.0,0.0774995013818845,1073000000.0,-0.026512237513177765,-1861000000.0,23000000000.0,-0.34049593529146804,020150
코웨이,경기소비재,2018,Q4,0.3698914813634578,1434551344139.0,2276673464506.0,1079134399299.0,67217750555.0,0.5035206707180291,1001461679169.0,0.49647932928197097,595444220742.0,0.2025055305831013,115611385090.0,0.15470914108832196,92120663957.0,40662398000.0,0.35621280081538315,1416065019001.0,2199585547514.0,1042448110999.0,66946449400.0,0.5043652708360682,962442462299.0,0.4956347291639318,595790841018.0,0.20122087362598115,122007977397.0,0.15276829530054856,91017951138.0,40662398000.0,0.3763879875043347,1388851214289.0,2227107859470.0,1106474483452.0,55488963610.0,0.5217364943153316,933606536928.0,0.4782635056846684,571548228898.0,0.21537199966543497,118310352939.0,0.15442182974334967,88259523293.0,40662398000.0,0.36006345625764785,1376110259237.0,2150385491645.0,1063053207141.0,44204594268.0,0.5149113057687024,1013406333531.0,0.48508869423129763,584649330937.0,0.17659365810704297,80893331123.0,0.09335305734555137,54578802518.0,40662398000.0,-0.4211242075427766,021240
롯데쇼핑,경기소비재,2018,Q4,0.14979078271710927,19372311083355.0,22785345876707.0,5400050761725.0,5270608813838.0,0.4683123808303213,10911675503545.0,0.5316876191696787,2581885016607.0,0.03706035377855277,181939094168.0,0.062114973380478465,160373719078.0,141443775000.0,0.13150403625891086,19450375241683.0,22395469931604.0,5600775542622.0,4854983163991.0,0.4668693596760861,10756260281372.0,0.5331306403239139,2489584713627.0,0.001499438572050652,-279735836079.0,-0.107715691716437,-268167339515.0,140610235000.0,0.1282686144861943,19360082490917.0,22208770743646.0,6087205018733.0,3900871411068.0,0.449735671779971,11028299926357.0,0.550264328220029,2633378345893.0,0.059117945745926485,-99695323855.0,-0.05133014913858198,-135171703233.0,140610235000.0,0.15230441437919767,19345147938370.0,22820866672560.0,6146883101187.0,4161997255483.0,0.4517304493551721,11309446385538.0,0.5482695506448279,-603033554059.0,-0.37227183402142155,1703217428647.0,-2.544243666407806,1534264300546.0,140610235000.0,-0.3432970557396472,023530
한국단자,산업재,2018,Q4,0.46532061227866656,440552760883.0,823956881451.0,150916913580.0,41364314800.0,0.2333632168243925,588840054941.0,0.7666367831756075,179129377607.0,0.04650362599526207,9192940425.0,0.03948788242606826,7073439802.0,5207500000.0,0.4581823084484925,445316141319.0,821892950826.0,145382606663.0,44219463787.0,0.23068949582722478,584371073953.0,0.7693105041727752,178333419427.0,0.049363500090366046,11628377494.0,0.05134951499513256,9157334595.0,5207500000.0,0.44872218151324983,442281665971.0,802284530847.0,140351512589.0,43002226654.0,0.22853954201189322,575219041358.0,0.7714604579881068,159500051310.0,0.03608142350885367,7572108446.0,0.03791287066890662,6047104817.0,5207500000.0,0.444093575549963,454352807453.0,817318864236.0,151370588391.0,41728856348.0,0.23625962055764166,562582128373.0,0.7637403794423583,175968979267.0,0.07189623314120443,8939040482.0,0.032784213371190925,5769004563.0,5207500000.0,-0.38332954319921075,025540
