,name,sector,year,quarter,유동자산_lag1,유동자산_lag2,유동자산_lag3,유동자산_lag4,비유동자산_lag1,비유동자산_lag2,비유동자산_lag3,비유동자산_lag4,자산총계_lag1,자산총계_lag2,자산총계_lag3,자산총계_lag4,유동부채_lag1,유동부채_lag2,유동부채_lag3,유동부채_lag4,비유동부채_lag1,비유동부채_lag2,비유동부채_lag3,비유동부채_lag4,부채총계_lag1,부채총계_lag2,부채총계_lag3,부채총계_lag4,이익잉여금_lag1,이익잉여금_lag2,이익잉여금_lag3,이익잉여금_lag4,자본총계_lag1,자본총계_lag2,자본총계_lag3,자본총계_lag4,매출액_lag1,매출액_lag2,매출액_lag3,매출액_lag4,영업이익_lag1,영업이익_lag2,영업이익_lag3,영업이익_lag4,법인세차감전 순이익_lag1,법인세차감전 순이익_lag2,법인세차감전 순이익_lag3,법인세차감전 순이익_lag4,당기순이익_lag1,당기순이익_lag2,당기순이익_lag3,당기순이익_lag4,당기순이익(손실)_lag1,당기순이익(손실)_lag2,당기순이익(손실)_lag3,당기순이익(손실)_lag4,자본금_lag1,자본금_lag2,자본금_lag3,자본금_lag4,Label,Code
82,현대미포조선,중공업,2019,Q1,0.5666168169668255,0.5752657130141371,0.5324454500847667,0.5516281370393078,1527627105000.0,1575248926000.0,1820767000000.0,1662875809000.0,3524887824000.0,3708786821000.0,3894234374000.0,3708697950000.0,1163398586000.0,1347370011000.0,1569899871000.0,1352149885000.0,57828029000.0,48706209000.0,49457885000.0,48147749000.0,0.34645829200152156,0.3764239594724336,0.41583469315860955,0.3775712265810161,1800322967000.0,1909946983000.0,1872104711000.0,1905629837000.0,0.6535417079984784,0.6235760405275663,0.5841653068413905,0.6224287734189838,726047694000.0,584360464000.0,555730487000.0,538927997000.0,0.005182998349967901,0.027509477437884983,0.02513808100652214,0.033137148374943304,6994004000.0,48535931000.0,-44194746000.0,111726763000.0,-0.00065808762144488,0.06474427571814646,-0.060326231481340344,0.15585521343772385,-477803000.0,37833995000.0,-33525126000.0,83994738000.0,199710745000.0,100000000000.0,100000000000.0,100000000000.0,-0.3123269212069608,010620
83,화신,경기소비재,2019,Q1,0.581363787340866,0.598715128888031,0.5755605768546481,0.5641454169230304,262147422989.0,267850290184.0,277003032077.0,271817883502.0,626193852949.0,667481655717.0,652632665515.0,623643513355.0,252015137303.0,293261841584.0,266057391460.0,224502152492.0,22632393684.0,22769105141.0,15828366060.0,14750357707.0,0.4385982546675822,0.473467613706213,0.4319210061261042,0.38363665311276796,353152237334.0,352501800947.0,368245316096.0,382545576218.0,0.5614017453324178,0.5265323862937871,0.5680789938738958,0.616363346887232,183614761547.0,136339582891.0,168087507056.0,111059204601.0,0.008538756115197626,-0.07053972487717547,-0.011442745750040818,-0.12372215837818343,2145365085.0,-15416070949.0,9067901316.0,-18538857349.0,0.023707367334329238,-0.11538754985466872,-0.02175212296284388,-0.16436621666418483,4353022600.0,-15731890418.0,-3656260122.0,-18254381286.0,17460205000.0,17460205000.0,17460205000.0,17460205000.0,-0.3942418636302303,010690
84,아이에스동서,건설,2019,Q1,0.6191353179338555,0.6678144366642704,0.692151852531917,0.7155153887145617,742921492713.0,668577750187.0,650187862837.0,657818582455.0,1950617969308.0,2012663474816.0,2112040849310.0,2312316928085.0,709373788260.0,801928812152.0,983737890929.0,1312713420556.0,194751047178.0,165633985506.0,90916945984.0,133016778881.0,0.46350687303406046,0.4807374952469169,0.5088229412154068,0.6252301238975557,628893361411.0,627255425059.0,619768442046.0,449323048410.0,0.5364931269659395,0.5192625047530831,0.49117705878459317,0.3747698761024443,388680912592.0,202728227803.0,723696935714.0,210321240220.0,0.3118793885802331,0.06335956039867242,0.3093888786320428,0.11835397920325177,73213847777.0,11957514136.0,225134994135.0,22121504827.0,0.1259150384324978,0.03764288397674767,0.23567232174574562,0.06312992881799012,48940772047.0,7631275158.0,170555337080.0,13277564924.0,15426685500.0,15420812000.0,15413930500.0,15413905500.0,-0.18893575698537624,010780
85,S-Oil,에너지_화학,2019,Q1,0.36380671170720763,0.44124411672437613,0.45133804300937896,0.4449801281824005,10230950000000.0,9521816000000.0,9250541000000.0,8860234000000.0,16081512000000.0,17041102000000.0,16860183000000.0,15963814000000.0,5790228000000.0,6379692000000.0,6510141000000.0,5559423000000.0,3829695000000.0,3857560000000.0,3703899000000.0,3919666000000.0,0.5981976694728705,0.6007388489312487,0.6058083711191035,0.593785983725443,4815325000000.0,5157817000000.0,4999994000000.0,4838259000000.0,0.40180233052712955,0.3992611510687513,0.3941916288808965,0.40621401627455694,6861257000000.0,7187882000000.0,6003077000000.0,5410906000000.0,-0.048331231434706495,0.04357639705270621,0.06693583973685495,0.046834670570880366,-462088000000.0,312646000000.0,212507000000.0,260324000000.0,-0.047611100997965825,0.03167483829033365,0.026942016569169443,0.035306286969317154,-326672000000.0,227675000000.0,161735000000.0,191039000000.0,291512000000.0,291512000000.0,291512000000.0,291512000000.0,-0.3295603338333877,010950
86,LG이노텍,정보기술,2019,Q1,0.3861325200328182,0.38842021670926496,0.35904146247754837,0.3344462893706235,3107898723568.0,3254125872491.0,3122864771804.0,3102543834889.0,5062817016686.0,5320852587673.0,4872179070857.0,4661597982761.0,1541907480435.0,2032905002890.0,1582718182349.0,1536331607841.0,1598308640199.0,1435614381888.0,1502191792965.0,1336773174730.0,0.6202507636133195,0.6518728582734348,0.633168430480404,0.6163347404036115,654189178569.0,583939848604.0,518833084347.0,520105390894.0,0.3797492363866804,0.3481271417265653,0.36683156951959595,0.3836652595963885,2354497493921.0,2236947302968.0,1425121114483.0,1590831619921.0,0.04039909410716558,0.04349975017153634,-0.018422257018151266,0.005993880675110994,55514565813.0,89469401396.0,-2813594264.0,-2809155290.0,0.024129099201711107,0.03172177544721316,0.00044473259609933345,-0.00018099083233855904,56811903601.0,70959940032.0,633797813.0,-287925939.0,118335535000.0,118335535000.0,118335535000.0,118335535000.0,-0.4404959352914676,011070
87,롯데케미칼,에너지_화학,2019,Q1,0.3041331212829814,0.33899894001965686,0.3336810274515112,0.35118856585584585,10578491243169.0,10407634042371.0,10262324753399.0,10213599113659.0,15201889278985.0,15745260745392.0,15401519656792.0,15742014668918.0,2564885825816.0,3026600751842.0,2996285102300.0,3164943392085.0,1206445208437.0,1414428584335.0,1453788970344.0,2100181609513.0,0.24808304843178047,0.2820549883543027,0.2889373368219244,0.3344632254722635,10311394202741.0,10190471100667.0,9843899303735.0,9357344850363.0,0.7519169515682196,0.7179450116456974,0.7110626631780755,0.6655367745277365,2282323728580.0,2533000807884.0,2726103463891.0,2592404338601.0,0.0420444419472005,0.14542311646703157,0.201310637300134,0.19661231877318205,166303600806.0,468486149595.0,659160621443.0,633762344027.0,0.059851076915363156,0.13565300498267183,0.17808542575932523,0.17766905960686635,136599533025.0,343609171213.0,485479296031.0,460590040960.0,171377095000.0,171377095000.0,171377095000.0,171377095000.0,-0.39211790413681846,011170
88,현대상선,산업재,2019,Q1,0.36648366189409165,0.2509589270915387,0.2670424485593055,0.33898267635771573,2460841000000.0,2446676000000.0,2477118000000.0,2124121000000.0,3884416000000.0,3266411000000.0,3379620000000.0,3213412000000.0,1085425000000.0,1031409000000.0,1013964000000.0,660615000000.0,1733696000000.0,1839315000000.0,1806770000000.0,1782339000000.0,0.7257515672883645,0.8788618456158762,0.8346305205910723,0.7602367825849906,-3616767000000.0,-3303033000000.0,-3149368000000.0,-2902254000000.0,0.2742484327116354,0.12113815438412373,0.16536947940892763,0.23976321741500933,1403365000000.0,1390443000000.0,1185442000000.0,1073566000000.0,-0.052595012701613625,-0.0910033708681334,-0.17666996782634664,-0.1641082150515199,-241262000000.0,-146710000000.0,-240523000000.0,-173050000000.0,-0.17125266769514702,-0.1067602195846935,-0.2040530030149092,-0.16254985720486678,-240330000000.0,-148444000000.0,-241893000000.0,-174508000000.0,1578318000000.0,1568318000000.0,1568318000000.0,1568318000000.0,-0.36256490080870896,011200
89,현대위아,경기소비재,2019,Q1,0.5323272869163717,0.5263904326322658,0.5313569840764336,0.5188787368329241,2843355512536.0,2943722968899.0,2873068007977.0,2898411151973.0,6079797758112.0,6215505707074.0,6130610956220.0,6024284050332.0,1649226348806.0,1649793560937.0,1533780520589.0,1468074710536.0,1430261765608.0,1543529506802.0,1579523376285.0,1555609042577.0,0.5065116039929417,0.5137672167374266,0.5078293043069878,0.501915867155428,2412703197929.0,2428313730805.0,2423296244662.0,2404875550855.0,0.4934883960070583,0.48623278326257335,0.4921706956930122,0.498084132844572,1980570289438.0,1775929347088.0,1870985936191.0,1578213985045.0,5.960041843982999e-05,0.005826036323441255,0.010882595029790445,-0.023664515910961907,-6853810081.0,7563913678.0,21875792781.0,-37029149628.0,-0.0012164829962604676,0.0030509025952435713,0.010268936159463806,-0.016881881659564887,-2409330080.0,5418187454.0,19213035134.0,-26643221729.0,135975415000.0,135975415000.0,135975415000.0,135975415000.0,-0.3152085789696293,011210
90,금호석유,에너지_화학,2019,Q1,0.2678417290822438,0.3212288294423045,0.3025437801543336,0.31154051860418175,2299913694202.0,2312527775785.0,2292475323335.0,2319342255657.0,3141279400312.0,3406932816379.0,3286909282768.0,3368887085344.0,1352163428011.0,1598122693879.0,1572940180473.0,1598292661670.0,271269059476.0,299158684251.0,242212816393.0,349691608784.0,0.5168061418942093,0.5568884038478026,0.5522370229023807,0.5782278304691502,1166797957658.0,1152767589510.0,1030176478813.0,974042623134.0,0.48319385810579074,0.4431115961521974,0.4477629770976192,0.4217721695308498,941203825166.0,1018636229412.0,1000355461165.0,939377748382.0,0.0421448686707196,0.06445972282166158,0.08317822672762476,0.1027589307105304,27890558876.0,54230941492.0,72741860570.0,94930060081.0,0.017733294381858545,0.04051405616490027,0.05511819362768041,0.07401975751582786,16690644505.0,41269085410.0,55137786005.0,69532513151.0,167455885000.0,167455885000.0,167455885000.0,167455885000.0,-0.22134226045850536,011780
91,SKC,에너지_화학,2019,Q1,0.12061254016721168,0.13108759925161,0.12051385596133055,0.1317937362436252,2430805530912.0,2382246848023.0,2382407802774.0,2369057397785.0,2764203086742.0,2741642133282.0,2708863373144.0,2728680380092.0,394821633876.0,478801190268.0,423803344918.0,454774222313.0,820875578821.0,691753342279.0,734773816894.0,739613253041.0,0.43980025148219815,0.4269538020068789,0.42769863304966743,0.43771615175894296,1262870692983.0,1285308939910.0,1264586255236.0,1247700020665.0,0.5601997485178019,0.5730461979931212,0.5723013669503325,0.562283848241057,337424795613.0,366833610374.0,365319258930.0,345602423692.0,0.06413695264654172,0.0984659211356717,0.09686609469384867,0.09271230401600247,-13834643232.0,28057872783.0,22777098323.0,36730767567.0,-0.05229314732470772,0.05718981440553119,0.046582270011833016,0.08143534295373485,-17645004548.0,20979146095.0,17017400360.0,28144251899.0,187672775000.0,187672775000.0,187672775000.0,187672775000.0,-0.17562690601565834,011790
92,현대모비스,경기소비재,2019,Q1,0.49332875409843424,0.47344464275066356,0.4792285740628717,0.4692547559970074,13770188000000.0,13881720000000.0,13894692000000.0,13897198000000.0,27177757000000.0,26363268000000.0,26680980000000.0,26184310000000.0,4452892000000.0,3897889000000.0,4556943000000.0,4537269000000.0,318508000000.0,327068000000.0,352083000000.0,388323000000.0,0.17556268532388453,0.16025922886343225,0.18398971851858514,0.18811234666867296,20930306000000.0,20672983000000.0,20305766000000.0,19792656000000.0,0.8244373146761155,0.8397407711365678,0.8160102814814149,0.8118876533313271,5924725000000.0,4931878000000.0,5068069000000.0,4592497000000.0,0.08654747688711291,0.07718641864214808,0.06637636543622433,0.0693666212520117,445438000000.0,477046000000.0,560429000000.0,481822000000.0,0.05338121178620105,0.07468777613720372,0.1016677160472756,0.07838219600361197,316269000000.0,368351000000.0,515259000000.0,359970000000.0,491096000000.0,491096000000.0,491096000000.0,491096000000.0,-0.3028488764679389,012330
93,한화테크윈,중공업,2019,Q1,0.32518035664904893,0.3226636736008944,0.26713786052970595,0.2946075733612892,2619033746698.0,2481974417000.0,2723994457826.0,2694060932236.0,3881087002288.0,3664316116330.0,3716926159939.0,3819237109014.0,1079832666353.0,891215001342.0,850086478982.0,813505635947.0,832281795930.0,797637483244.0,871335018668.0,974431613860.0,0.49267498027118684,0.46089159094643617,0.46313039957679736,0.4681398925422009,1347401632670.0,1322331051417.0,1228349126451.0,1255169222510.0,0.5073250197288132,0.5391084090535638,0.5368696004232026,0.5318601074577991,308170006031.0,205896790846.0,235703334522.0,316064766872.0,-0.07021316975222888,-0.07894882138866419,-0.09140228899048158,-0.09994523475244867,200612309.0,-15331392416.0,-23257189789.0,-12726736576.0,0.059564011330659854,-0.07464924138859445,-0.09542160306137173,-0.03263581875349423,18355841731.0,-15370039241.0,-22491190027.0,-10315032446.0,265650000000.0,265650000000.0,265650000000.0,265650000000.0,-0.2814803731856703,012450
94,현대산업,건설,2019,Q1,0.0864795342704535,0.0967949291578521,0.15356109832001305,0.039087268049372355,1751266828706.0,1753970359085.0,1073359255975.0,875339994691.0,1917052648960.0,1941940336373.0,1268088285929.0,5719695220541.0,16403728488.0,35349239762.0,57842793335.0,2475603231571.0,29835279147.0,29304892891.0,23424439295.0,29592626321.0,0.02411984233196967,0.033293573155679844,0.06408641537955989,0.9508686892850875,3031960948124.0,3027804797270.0,3031225626546.0,2292993985782.0,0.9758801576680304,0.9667064268443202,0.9359135846204402,0.04913131071491253,14526529493.0,11047271058.0,9170142004.0,14869930089.0,0.43526992445421253,0.31212685828895137,-0.1465106442641736,0.19215359822798964,4432729229.0,-4102443070.0,-203243895.0,13688612094.0,0.32068345238584234,-0.33093967739231694,80.07517898847142,7.718180342347405,4658417629.0,-3655980320.0,734300762320.0,114768802105.0,298708605000.0,298708605000.0,157229800000.0,376920900000.0,-0.3340650671242653,012630
95,에스원,경기소비재,2019,Q1,0.37979278878898864,0.39026653427287666,0.3666887653030222,0.38699638227121436,1020850224083.0,1017412195443.0,1022532656736.0,1025072930757.0,1645982512989.0,1668617933296.0,1614581584401.0,1672213509204.0,283335902220.0,282177083186.0,269188883067.0,360517766941.0,106822043565.0,102631157742.0,97192163333.0,96504846692.0,0.23703650719623862,0.23061494980333402,0.22692011970143036,0.27330398368241265,1195791501211.0,1223852545306.0,1188125556090.0,1155248885966.0,0.7243425450913807,0.7240394467096285,0.7730798802985697,0.7266960163175874,521601627468.0,511108679668.0,489151390911.0,476458319758.0,0.08355104459806087,0.09191249261412456,0.09445816559766622,0.11746439364187487,41410966354.0,47899941499.0,44078457496.0,61558358141.0,-0.025522039489450605,0.06990096360564083,0.06721164599526169,0.09608029809879579,-13312337334.0,35726989216.0,32876670124.0,45778257394.0,18999589000.0,18999589000.0,18999589000.0,18999589000.0,-0.3228244176199504,012750
96,한솔케미칼,에너지_화학,2019,Q1,0.15939890563484663,0.25303644135141895,0.2886343596265508,0.23849468447155336,491077422616.0,460847121106.0,436789118420.0,408539103336.0,584197933964.0,616960647906.0,614014922327.0,536488839940.0,82649141142.0,120831091294.0,140364233032.0,132741001501.0,147289112553.0,151960929691.0,150936674794.0,98741402196.0,0.3935964855862867,0.4421546526684835,0.47441991592325616,0.4314766430609975,275141606994.0,264620758772.0,244150436655.0,218234585166.0,0.6064035144137133,0.5578453473315165,0.5255800840767438,0.5685233569390025,105895772013.0,108401812673.0,104062598337.0,90997669441.0,0.14798636280848093,0.2628598419931885,0.23065001891718045,0.20895064541546404,14124540982.0,26581809071.0,24043230425.0,21113072819.0,0.10404254564240248,0.1891803283849318,0.1766019675722985,0.18049840791416538,11017665693.0,20507490519.0,18377659617.0,16424934458.0,56475975000.0,56475975000.0,56475975000.0,56475975000.0,-0.3661683069296099,014680
97,동원시스템즈,에너지_화학,2019,Q1,0.30460711774038685,0.28380986959461335,0.3302204782931149,0.3373975542970413,516084834493.0,497482519464.0,473127679480.0,468911217871.0,742148571921.0,694623534092.0,706393169911.0,707681085260.0,270370501982.0,255132697582.0,173770999712.0,184590874215.0,105305284517.0,76693611775.0,176614932513.0,175777368701.0,0.5062002417205889,0.47770669012929096,0.4960211213100289,0.5092240705905001,117889443895.0,112545068630.0,105674506913.0,96927928395.0,0.4937997582794112,0.5222933098707091,0.503978878689971,0.4907759294094998,122804886608.0,129834792548.0,138444165258.0,132225190989.0,0.07419826751752738,0.06672767731189674,0.08616548268949656,0.07263099208379242,6685140939.0,7056418207.0,6979495636.0,19705946167.0,0.043519239442478715,0.05291772399497576,0.06317766084038402,0.135171432079738,5344375265.0,6870561717.0,8746578518.0,17873068423.0,129419345000.0,129419345000.0,129419345000.0,129419345000.0,-0.21478972060220203,014820
98,유니드,에너지_화학,2019,Q1,0.2718439647730384,0.33759145728717177,0.3031042140300283,0.2926810164567418,706678980838.0,607937854252.0,619636631168.0,620362330509.0,970504873475.0,917768740968.0,889138151848.0,877061615682.0,263561514324.0,204800002577.0,183245871071.0,150783340559.0,141163647812.0,139941273579.0,134005997134.0,148614793712.0,0.41702537843713944,0.37562978642352796,0.35680829525267616,0.34136499524972264,527521572981.0,530672676811.0,520849604242.0,519367053335.0,0.5829746215628606,0.624370213576472,0.6431917047473238,0.6586350047502774,130717323481.0,139221300070.0,137194349004.0,119753523422.0,0.035074875746414914,0.07448381667019438,0.09411065088856944,0.031935865665706255,1751738081.0,12034846789.0,11741438515.0,3430963816.0,-0.008468832435671068,0.07156521466895105,0.011725594754293397,0.020263325910243796,-1107023109.0,9963402226.0,1608685339.0,2426604674.0,44449215000.0,44449215000.0,44449215000.0,44449215000.0,-0.3020800083140722,014830
99,한국전력,생활소비재,2019,Q1,0.08295439927323256,0.07898399086718766,0.07998351022656877,0.08249282565421308,98569911000000.0,98683150000000.0,99046241000000.0,98351031000000.0,107486379000000.0,107145966000000.0,107657028000000.0,107193746000000.0,18223846000000.0,17842864000000.0,20838821000000.0,19616340000000.0,35180764000000.0,34624092000000.0,32632631000000.0,32921413000000.0,0.4968500241318949,0.48967738085445045,0.49668333775663953,0.49011957283403457,36390335000000.0,36974099000000.0,36476464000000.0,36917931000000.0,0.5031499758681051,0.5103226191455495,0.5033166622433605,0.5098804271659655,15132147000000.0,16317885000000.0,13257725000000.0,15563743000000.0,-0.05249995258438872,0.045438057689461596,-0.05266076947590933,-0.09265907307772944,-804046000000.0,719328000000.0,-742846000000.0,-1007281000000.0,-0.03645028032043305,0.03077157364450111,-0.03197501833836499,-0.039955234418866975,-551571000000.0,502127000000.0,-423916000000.0,-621853000000.0,4053578000000.0,4053578000000.0,4053578000000.0,4053578000000.0,-0.3907752649004066,015760
100,SK텔레콤,커뮤니케이션서비스,2019,Q1,0.16220792669223816,0.20385735971486574,0.1979403093299323,0.2190594462930485,24168645000000.0,21547716000000.0,21653568000000.0,21700256000000.0,28848023000000.0,27065145000000.0,26997452000000.0,27787334000000.0,4178068000000.0,3300785000000.0,3420635000000.0,4840602000000.0,7782468000000.0,7052544000000.0,6969658000000.0,6531282000000.0,0.4146050493650813,0.38253366091332597,0.38486198623484913,0.40924703319865086,16467789000000.0,16317319000000.0,16224034000000.0,16008029000000.0,0.5853949506349188,0.617466339086674,0.6151380137651509,0.5907529668013491,2849694000000.0,2925572000000.0,2941835000000.0,2988538000000.0,0.09099854229962936,0.10618094512799549,0.1251868306686133,0.12355773960377951,197901000000.0,249926000000.0,295941000000.0,477476000000.0,0.05838065420357414,0.06266193414484415,0.07471051231629239,0.12194156473834362,166367000000.0,183322000000.0,219786000000.0,364427000000.0,44639000000.0,44639000000.0,44639000000.0,44639000000.0,-0.3424167357739012,017670
101,현대엘리베이,중공업,2019,Q1,0.40168540548793136,0.3950844879223312,0.42418247403497733,0.4206116313643991,1077908545418.0,1080158936304.0,1007033453878.0,982335636685.0,1801574882687.0,1785636034682.0,1748876004061.0,1695470067855.0,569140979238.0,540666742106.0,485280597714.0,470360814073.0,229639157043.0,263640301827.0,288233872505.0,283408016698.0,0.44337881481209435,0.4504316827792049,0.4422923457253978,0.4445780819502287,276625417596.0,255159661939.0,249192205032.0,242895878387.0,0.5566211851879056,0.549568317220795,0.5577076542746022,0.5554219180497713,424860208244.0,402467841966.0,409944940427.0,378022438848.0,0.08800112729674069,0.11002130313740874,0.07917020619938454,0.08269947510859355,30067703898.0,8761551830.0,9972404624.0,-10223237111.0,0.04431401869762155,0.016175724803747113,0.017426408259994437,-0.020820486627685913,18827263212.0,6510209054.0,7143867896.0,-7870611133.0,135791330000.0,135791330000.0,135791330000.0,132813835000.0,-0.1688794121222692,017800
102,삼성에스디에스,정보기술,2019,Q1,0.6249267774688818,0.6148502049387806,0.6053482638043808,0.6023166941303527,2317241067064.0,2327947295260.0,2301260462782.0,2282781560082.0,6178103175232.0,6044264660429.0,5831117037431.0,5740199617105.0,912977182323.0,826173163468.0,783010732410.0,881079863354.0,94477770715.0,123227702867.0,94926035028.0,56925265677.0,0.16306865140693738,0.1570746682471735,0.15056064932368263,0.1634098448834209,3970871146845.0,3843588189909.0,3699452260439.0,3543868864461.0,0.8369313485930626,0.8429253317528265,0.8494393506763174,0.8365901551165791,1388981038489.0,1224649428291.0,1293247016842.0,1176840965775.0,0.13948590956919268,0.12508482422906117,0.14606383362806402,0.11112990116032741,190331683913.0,198454541975.0,214216064665.0,144234043348.0,0.09163764904556544,0.11769566550252826,0.12030446925593652,0.09134161678184805,127282956936.0,144135929470.0,155583395978.0,107494556509.0,38688900000.0,38688900000.0,38688900000.0,38688900000.0,-0.2963782882326438,018260
103,한온시스템,경기소비재,2019,Q1,0.46616733441025443,0.378340268982657,0.3601635455097444,0.3818390369559441,1878223372525.0,1822319129139.0,1798477678109.0,1787659436156.0,3518374752227.0,2931377147683.0,2810839653614.0,2891899590930.0,905830356803.0,764094483279.0,639078329991.0,708221759534.0,1075995775600.0,487633262545.0,482079028227.0,478103180694.0,0.5632788636709544,0.4270101330405003,0.3988691979553109,0.41022341991012634,1256896721358.0,1396095196758.0,1406402813787.0,1401134392617.0,0.4367211363290457,0.5729898669594997,0.6011308020446892,0.5897765800898737,684123072783.0,649511143886.0,677746955027.0,593289819340.0,-0.09436984468652508,0.06154705856134836,0.06599902512172559,0.07027086993398736,-115307777591.0,40948727764.0,58602652571.0,39375224775.0,-0.13826590374770725,0.04913653810010928,0.07247452557281234,0.05250618810154889,-94590894933.0,31914729068.0,49119389024.0,31151386853.0,53380000000.0,53380000000.0,53380000000.0,53380000000.0,-0.28347839143181885,018880
104,대교,경기소비재,2019,Q1,0.32383507510574233,0.34422046740646306,0.3753126984747073,0.38375864165248363,539210502564.0,532557125055.0,500073322712.0,504213521774.0,797454116166.0,812097814259.0,800517829466.0,818207857918.0,130182358443.0,127512426621.0,110340268632.0,124047464658.0,24667351238.0,21429498857.0,23199303424.0,27652488437.0,0.1941800870318238,0.18340392359497026,0.16681648695455042,0.18540515301455737,579837983174.0,586991239252.0,594738584312.0,585161312020.0,0.8058199129681762,0.8165960764050297,0.8331835130454496,0.8145948469854426,166715577280.0,171256681124.0,179568418069.0,187953032219.0,-0.023671098360365524,0.05098411335367389,0.05767895979915662,0.058912187418706984,-6585768951.0,6858919863.0,12851550474.0,14634849831.0,-0.028845966738447776,0.020020463502486437,0.053334948288734654,0.059894852485715834,-4809071997.0,3428638134.0,9577272292.0,11257419139.0,52064920000.0,52064920000.0,52064920000.0,52064920000.0,-0.26562072730477904,019680
105,한섬,경기소비재,2019,Q1,0.3531891626718889,0.35006864915526203,0.3358217697670179,0.3188619758769211,745058179912.0,761654087556.0,767497338347.0,771942297447.0,1151895016153.0,1171899288388.0,1155559311358.0,1133312588797.0,163837960198.0,213980860714.0,210412726588.0,193290667185.0,2199964707.0,2046485947.0,1632893285.0,1442466632.0,0.14414327918486808,0.18433951517980296,0.18350042078221535,0.1718264984806242,874599901984.0,847844094307.0,835515322791.0,830761414517.0,0.782467180688126,0.755954793194314,0.7576997725536144,0.7689548407979633,246355501242.0,161413237973.0,160213043332.0,198662562051.0,0.12631774505181886,0.09912479280464202,0.051427465415072864,0.11581189535899368,34593881036.0,15913519916.0,6692558787.0,34970898761.0,0.10860649566220658,0.07638017594357574,0.029672417270975606,0.13069048852463094,26755807677.0,12328771516.0,4753908274.0,25963307286.0,12315000000.0,12315000000.0,12315000000.0,12315000000.0,-0.42382926862480097,020000
106,일진머티리얼즈,정보기술,2019,Q1,0.6130390807369377,0.6317763825415771,0.6131692055261799,0.6029067249739108,231083000000.0,218111000000.0,215011000000.0,223743000000.0,597174000000.0,592333000000.0,555827000000.0,563452000000.0,38264000000.0,38161000000.0,35915000000.0,54565000000.0,44554000000.0,43504000000.0,22612000000.0,22696000000.0,0.1386831978619297,0.13787008321332764,0.10529715181162484,0.13712081951967514,98837000000.0,90377000000.0,78985000000.0,65033000000.0,0.8613168021380703,0.8621299167866724,0.8947028481883752,0.8628791804803249,80011000000.0,83178000000.0,78857000000.0,76857000000.0,0.08487582957343365,0.17594796701050758,0.15134991186578237,0.11643701939966432,11126000000.0,15138000000.0,16880000000.0,9656000000.0,0.11134718976140781,0.13695929212051264,0.1717919778840179,0.09734962332643742,8909000000.0,11392000000.0,13547000000.0,7482000000.0,23055000000.0,23055000000.0,23055000000.0,23000000000.0,-0.25892493831261576,020150
107,코웨이,경기소비재,2019,Q1,0.38489330559497414,0.3698914813634578,0.35621280081538315,0.3763879875043347,1434355333003.0,1434551344139.0,1416065019001.0,1388851214289.0,2331880543733.0,2276673464506.0,2199585547514.0,2227107859470.0,1150693666202.0,1079134399299.0,1042448110999.0,1106474483452.0,52154010352.0,67217750555.0,66946449400.0,55488963610.0,0.5158273136189114,0.5035206707180291,0.5043652708360682,0.5217364943153316,998995251032.0,1001461679169.0,962442462299.0,933606536928.0,0.4841726863810885,0.49647932928197097,0.4956347291639318,0.4782635056846684,632715234883.0,595444220742.0,595790841018.0,571548228898.0,0.17962927331284606,0.2025055305831013,0.20122087362598115,0.21537199966543497,89124308942.0,115611385090.0,122007977397.0,118310352939.0,0.09621935269072139,0.15470914108832196,0.15276829530054856,0.15442182974334967,60879450338.0,92120663957.0,91017951138.0,88259523293.0,40662398000.0,40662398000.0,40662398000.0,40662398000.0,-0.2964371902981433,021240
108,롯데쇼핑,경기소비재,2019,Q1,0.13406588462050678,0.14979078271710927,0.13150403625891086,0.1282686144861943,18931429654220.0,19372311083355.0,19450375241683.0,19360082490917.0,21862436550295.0,22785345876707.0,22395469931604.0,22208770743646.0,5191889915518.0,5400050761725.0,5600775542622.0,6087205018733.0,5098339612863.0,5270608813838.0,4854983163991.0,3900871411068.0,0.4706808184306497,0.4683123808303213,0.4668693596760861,0.449735671779971,10618311454631.0,10911675503545.0,10756260281372.0,11028299926357.0,0.5293191815693503,0.5316876191696787,0.5331306403239139,0.550264328220029,2512939940076.0,2581885016607.0,2489584713627.0,2633378345893.0,0.05891184114950344,0.03706035377855277,0.001499438572050652,0.059117945745926485,-261050957619.0,181939094168.0,-279735836079.0,-99695323855.0,-0.10344574797364163,0.062114973380478465,-0.107715691716437,-0.05133014913858198,-259952951714.0,160373719078.0,-268167339515.0,-135171703233.0,141443775000.0,141443775000.0,140610235000.0,140610235000.0,-0.37642407900404284,023530
